"Time of Event";"Server ID";"Rank";"CPU";;"Latency";"Request Serving Time"
151;0;156.6866828624;5.0512429828;;10.791298;9.123527
151;0;158.6866828624;5.0512429828;;10.791298;7.23323
151;0;158.1866828624;5.0512429828;;10.791298;8.884674
151;0;159.6866828624;5.0512429828;;10.791298;7.888675
151;0;160.1866828624;5.0512429828;;10.791298;8.022097
151;0;163.1866828624;5.0512429828;;10.791298;5.363926
151;0;162.1866828624;5.0512429828;;10.791298;5.744132
151;0;161.1866828624;5.0512429828;;10.791298;6.344996
151;0;162.6866828624;5.0512429828;;10.791298;6.055293
151;0;164.6866828624;5.0512429828;;10.791298;6.186849
151;0;164.1866828624;5.0512429828;;10.791298;6.842296
151;0;165.1866828624;5.0512429828;;10.791298;6.943061
151;0;165.6866828624;5.0512429828;;10.791298;7.636294
151;0;163.6866828624;5.0512429828;;10.791298;9.722991
151;0;167.1866828624;5.0512429828;;10.791298;8.689673
151;0;166.6866828624;5.0512429828;;10.791298;9.697799
151;0;168.1866828624;5.0512429828;;10.791298;4.998649
151;0;167.6866828624;5.0512429828;;10.791298;5.27249
151;0;166.1866828624;5.0512429828;;10.791298;13.163032
151;0;169.1866828624;5.0512429828;;10.791298;6.135067
151;0;170.6866828624;5.0512429828;;10.791298;4.420178
151;0;168.6866828624;5.0512429828;;10.791298;7.461819
151;0;170.6866828624;5.0512429828;;10.791298;4.716877
151;0;160.6866828624;5.0512429828;;10.791298;17.442791
151;0;161.6866828624;5.0512429828;;10.791298;18.148154
151;0;169.6866828624;5.0512429828;;10.791298;9.263013
151;0;171.6866828624;5.0512429828;;10.791298;4.086157
151;0;171.1866828624;5.0512429828;;10.791298;4.987919
151;0;172.6866828624;5.0512429828;;10.791298;4.380991
151;0;173.1866828624;5.0512429828;;10.791298;5.511343
151;0;172.1866828624;5.0512429828;;10.791298;7.473016
151;0;173.6866828624;5.0512429828;;10.791298;3.81838
151;0;174.1866828624;5.0512429828;;10.791298;3.978859
151;1;166.8818706251;31.9839872468;;56.77654;23.09502
151;0;174.6866828624;5.0512429828;;10.791298;3.192325
151;0;175.1866828624;5.0512429828;;10.791298;2.832646
151;1;167.3818706251;31.9839872468;;56.77654;28.829822
151;0;175.6866828624;5.0512429828;;10.791298;3.538008
151;0;176.1866828624;5.0512429828;;10.791298;3.803919
151;0;177.1866828624;5.0512429828;;10.791298;2.799523
151;0;176.6866828624;5.0512429828;;10.791298;3.526346
151;1;167.8818706251;31.9839872468;;56.77654;27.239957
151;0;177.6866828624;5.0512429828;;10.791298;3.086894
151;1;168.3818706251;31.9839872468;;56.77654;32.644003
151;0;178.1866828624;5.0512429828;;10.791298;2.90962
151;0;178.6866828624;5.0512429828;;10.791298;2.797191
151;1;168.8818706251;31.9839872468;;56.77654;37.899699
151;1;169.8818706251;31.9839872468;;56.77654;36.466582
151;0;179.1866828624;5.0512429828;;10.791298;3.036044
151;1;169.3818706251;31.9839872468;;56.77654;44.57685
151;0;179.6866828624;5.0512429828;;10.791298;3.604719
151;1;170.8818706251;31.9839872468;;56.77654;39.545078
151;1;171.3818706251;31.9839872468;;56.77654;43.944264
151;1;170.3818706251;31.9839872468;;56.77654;47.234555
151;1;172.3818706251;31.9839872468;;56.77654;46.094406
151;1;172.8818706251;31.9839872468;;56.77654;48.041617
151;1;173.3818706251;31.9839872468;;56.77654;50.509452
151;1;171.8818706251;31.9839872468;;56.77654;54.624066
151;1;174.3818706251;31.9839872468;;56.77654;53.971886
151;1;174.8818706251;31.9839872468;;56.77654;56.091238
151;1;175.8818706251;31.9839872468;;56.77654;59.446841
151;1;175.8818706251;31.9839872468;;56.77654;63.850224
151;1;176.3818706251;31.9839872468;;56.77654;63.625833
151;1;176.8818706251;31.9839872468;;56.77654;66.892333
151;1;177.8818706251;31.9839872468;;56.77654;68.238213
151;1;177.3818706251;31.9839872468;;56.77654;71.897514
151;1;178.8818706251;31.9839872468;;56.77654;72.244596
151;1;173.8818706251;31.9839872468;;56.77654;99.492018
151;1;179.3818706251;31.9839872468;;56.77654;75.479374
151;1;178.3818706251;31.9839872468;;56.77654;173.010652
152;0;180.1866828624;5.0512429828;;10.791298;2.946941
152;0;180.6866828624;5.0512429828;;10.791298;3.504886
152;0;181.1866828624;5.0512429828;;10.791298;2.90822
152;0;181.6866828624;5.0512429828;;10.791298;2.943209
152;0;182.1866828624;5.0512429828;;10.791298;2.704822
152;0;182.6866828624;5.0512429828;;10.791298;2.763136
152;0;183.1866828624;5.0512429828;;10.791298;2.736545
152;0;183.6866828624;5.0512429828;;10.791298;2.782263
152;0;184.1866828624;5.0512429828;;10.791298;2.646042
152;0;184.6866828624;5.0512429828;;10.791298;2.856438
152;0;185.1866828624;5.0512429828;;10.791298;2.971666
152;0;185.6866828624;5.0512429828;;10.791298;2.915218
152;0;186.1866828624;5.0512429828;;10.791298;2.960003
152;0;186.6866828624;5.0512429828;;10.791298;2.998724
152;0;187.1866828624;5.0512429828;;10.791298;2.746808
152;0;187.6866828624;5.0512429828;;10.791298;2.831246
152;0;188.1866828624;5.0512429828;;10.791298;2.939942
152;0;188.6866828624;5.0512429828;;10.791298;3.023448
152;0;189.1866828624;5.0512429828;;10.791298;2.791593
152;1;179.8818706251;31.9839872468;;56.77654;72.270254
152;0;189.6866828624;5.0512429828;;10.791298;3.25717
152;1;180.8818706251;31.9839872468;;56.77654;72.019273
152;1;180.3818706251;31.9839872468;;56.77654;78.547606
152;0;190.1866828624;5.0512429828;;10.791298;3.405986
152;0;190.6866828624;5.0512429828;;10.791298;3.01785
152;1;182.3818706251;31.9839872468;;56.77654;71.937167
152;0;191.1866828624;5.0512429828;;10.791298;3.063568
152;1;181.8818706251;31.9839872468;;56.77654;77.264706
152;0;191.6866828624;5.0512429828;;10.791298;3.168999
152;1;181.3818706251;31.9839872468;;56.77654;83.633493
152;0;192.1866828624;5.0512429828;;10.791298;3.010852
152;1;183.3818706251;31.9839872468;;56.77654;75.892701
152;0;192.6866828624;5.0512429828;;10.791298;3.106021
152;1;182.8818706251;31.9839872468;;56.77654;83.48701
152;0;193.1866828624;5.0512429828;;10.791298;3.380328
152;1;183.8818706251;31.9839872468;;56.77654;78.855036
152;1;184.8818706251;31.9839872468;;56.77654;74.219798
152;1;185.3818706251;31.9839872468;;56.77654;74.660183
152;1;184.3818706251;31.9839872468;;56.77654;84.355184
152;1;185.8818706251;31.9839872468;;56.77654;77.337015
152;1;186.3818706251;31.9839872468;;56.77654;75.762545
152;1;186.8818706251;31.9839872468;;56.77654;84.459215
152;1;187.3818706251;31.9839872468;;56.77654;81.880817
152;1;188.3818706251;31.9839872468;;56.77654;76.028921
152;1;188.8818706251;31.9839872468;;56.77654;78.701089
152;1;189.3818706251;31.9839872468;;56.77654;79.89302
152;1;189.8818706251;31.9839872468;;56.77654;80.377724
152;1;190.3818706251;31.9839872468;;56.77654;80.335271
152;1;187.8818706251;31.9839872468;;56.77654;106.437412
152;1;191.8818706251;31.9839872468;;56.77654;87.10619
152;1;192.3818706251;31.9839872468;;56.77654;83.954918
152;1;192.8818706251;31.9839872468;;56.77654;88.562633
152;1;190.8818706251;31.9839872468;;56.77654;216.086274
152;1;191.3818706251;31.9839872468;;56.77654;320.319429
153;0;193.6866828624;5.0512429828;;10.791298;5.899479
153;0;194.1866828624;5.0512429828;;10.791298;3.982592
153;0;194.6866828624;5.0512429828;;10.791298;3.35327
153;0;195.1866828624;5.0512429828;;10.791298;3.199323
153;0;195.6866828624;5.0512429828;;10.791298;3.269765
